"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","244","TC-API-20 | POST /shop/ratings без авторизации возвращает 401 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","5830","TC-PAY-04 | /payment/result без флага redirect_allowed перенаправляет @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","3870","TC-PAGE-14 | 404-страница содержит ссылку на главную @minor","Desktop Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","6786","ТК-20 | После logout сессия инвалидируется (магазин) @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-AUTH | Аутентификация","13-security-pentest.spec.ts","",""
"","9423","TC-1C-70 | Throttle: 120+ запросов в минуту возвращает 429 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Безопасность","12-1c-integration.spec.ts","",""
"","5152","CJM-07-04 | Очень большое количество товара ограничивается @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-07 | Edge cases и граничные сценарии","14-order-cjm.spec.ts","",""
"","240","TC-API-02 | GET /products?per_page=6 возвращает не более 6 товаров @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","5903","TC-HOME-05 | Футер отображается @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","3591","ТК-49 | SQL Injection в поиске товаров не вызывает 500 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-INJECT | Инъекции","13-security-pentest.spec.ts","",""
"","3326","CJM-01-01 | Пользователь заходит на каталог и видит товары @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-01 | Обнаружение товара","14-order-cjm.spec.ts","",""
"","8440","CJM-04-11 | Поле комментария к заказу присутствует @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","9973","TC-COK-06 | После принятия — при перезагрузке баннер не показывается @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Cookie Consent баннер","19-cookie.spec.ts","",""
"","4724","TC-HOME-07 | Hero-слайдер отображается @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","246","TC-1C-36 | import rests обновляет остатки вариантов @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Импорт каталога","12-1c-integration.spec.ts","",""
"","241","TC-1C-26 | POST file с пустым телом возвращает failure @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Загрузка файлов (catalog)","12-1c-integration.spec.ts","",""
"","192","ТК-11 | TLS: ответ сервера использует HTTPS @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-RECON | Разведка и поверхность атаки","13-security-pentest.spec.ts","",""
"","6610","TC-HOME-12 | Клик на карточку товара ведёт на страницу товара @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","10000","TC-AUTH-10 | /payment/result перенаправляет без авторизации @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","5209","TC-CHK-02 | Поля имени, email, телефона присутствуют @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","4315","TC-CHK-02 | Поля имени, email, телефона присутствуют @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","243","TC-1C-56 | POST file с order status XML возвращает success @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Обмен заказами (sale)","12-1c-integration.spec.ts","",""
"","5868","TC-HOME-11 | Карточка товара содержит название и цену @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","5388","TC-PAGE-03 | На странице контактов нет запроса геолокации (авто-гео убрана) @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","7069","CJM-03-04 | Удаление товара из корзины работает @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","248","TC-PAY-17 | Webhook с невалидной подписью отклоняется @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","5968","TC-COK-03 | Баннер содержит кнопку ""Отказаться"" или ссылку @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Cookie Consent баннер","19-cookie.spec.ts","",""
"","202","TC-AUTH-11 | Public-key endpoint возвращает RSA-ключ @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","9795","TC-SMS-09 | Ввод неверного кода показывает ошибку (mock 422 от verify-otp) @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","5485","TC-SCH-01 | Страница товара содержит JSON-LD schema script @minor","Desktop Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","3354","TC-VK-01 | Кнопка ""Войти через VK"" отображается на форме логина @major","Desktop Chrome","2026-07-22","passed","2026-07-22","VK авторизация","15-vk-auth.spec.ts","",""
"","4247","TC-CHK-03 | Телефон форматируется в +7(XXX)XXX-XX-XX @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","5655","TC-PAY-04 | /payment/result без флага redirect_allowed перенаправляет @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","272","TC-API-08 | GET /products?price_min=500&price_max=3000 возвращает 200 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","219","TC-PAY-16 | Webhook Уралсиб без подписи отклоняется @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","199","CJM-05-05 | Тариф доставки рассчитывается для Нижнего @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-05 | API доставки","14-order-cjm.spec.ts","",""
"","5116","TC-PAY-19 | Отрицательная сумма заказа отклоняется @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","4742","TC-HOME-18 | Страница не показывает «Что-то пошло не так» @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","9718","CJM-03-04 | Удаление товара из корзины работает @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","3775","TC-CAT-15 | Дропдаун сортировки присутствует @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","3830","TC-CAT-22 | Скелетон-плейсхолдер показывается при загрузке @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","510","CJM-05-01 | API /delivery/cities возвращает список городов @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-05 | API доставки","14-order-cjm.spec.ts","",""
"","5438","TC-ACC-09 | Список заказов содержит контент @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","5422","TC-ACC-13 | Фильтр истории бонусов работает @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","7152","TC-COK-07 | Клик ""Отказаться"" также скрывает баннер @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Cookie Consent баннер","19-cookie.spec.ts","",""
"","3866","TC-CAT-20 | Несуществующая категория не вызывает 500-ошибку @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","611","CJM-05-03 | СДЭК: поиск города «Нижний» возвращает Нижний Новгород @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-05 | API доставки","14-order-cjm.spec.ts","",""
"","9051","CJM-04-13 | Бонусный чекбокс присутствует (если есть бонусы) @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","4397","TC-AUTH-02 | Auth-модал закрывается по Escape @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","3361","TC-CAT-20 | Несуществующая категория не вызывает 500-ошибку @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","3340","TC-PROD-13 | QuickView-модал закрывается по Escape @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","5481","TC-COK-09 | Баннер корректно отображается на мобильном @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Cookie Consent баннер","19-cookie.spec.ts","",""
"","3300","TC-PROD-01 | Страница товара загружается @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","7168","TC-ADDR-09 | Кнопка ""Удалить"" удаляет адрес из списка @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Адреса доставки","16-addresses.spec.ts","",""
"","5955","TC-PAGE-03 | На странице контактов нет запроса геолокации (авто-гео убрана) @minor","Desktop Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","7868","TC-SMS-07 | Отображается countdown таймер (60 секунд) @major","Mobile Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","4494","CJM-02-04 | Корзина сохраняется при переходе на другую страницу @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-02 | Добавление в корзину","14-order-cjm.spec.ts","",""
"","3127","TC-VK-07 | VK кнопка отображается и на мобильном viewport @major","Mobile Chrome","2026-07-22","passed","2026-07-22","VK авторизация","15-vk-auth.spec.ts","",""
"","8223","CJM-04-01 | Форма заказа отображается на /cart (авторизованный пользователь) @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","4740","TC-ACC-05 | Форма смены пароля присутствует @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","209","TC-PAY-07 | POST /payment/{order}/refund без авторизации возвращает 401 @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","7408","ТК-42b | Отрицательное quantity в корзине (cart API) отклоняется @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-BIZ | Бизнес-логика","13-security-pentest.spec.ts","",""
"","3144","TC-PAGE-09 | Страница оплаты содержит информацию о способах оплаты @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","3730","CJM-01-06 | Переключение фото в галерее работает @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-01 | Обнаружение товара","14-order-cjm.spec.ts","",""
"","6099","TC-VK-05 | Страница /auth/vk/callback с невалидным code показывает сообщение об ошибке @major","Mobile Chrome","2026-07-22","passed","2026-07-22","VK авторизация","15-vk-auth.spec.ts","",""
"","4950","TC-PAY-18 | Нулевая сумма заказа отклоняется @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","7725","ТК-34 | Mass Assignment: нельзя установить role=admin через API @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-IDOR | Авторизация и IDOR","13-security-pentest.spec.ts","",""
"","6877","TC-SMS-02 | Клик на ""Войти по SMS"" показывает форму с полем телефона @major","Mobile Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","4140","TC-PERF-01 | Главная страница загружается быстрее 10 секунд @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Адаптивность и производительность","10-responsive.spec.ts","",""
"","255","TC-1C-38 | import с несуществующим filename возвращает failure @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Импорт каталога","12-1c-integration.spec.ts","",""
"","5651","TC-ADDR-10 | Страница не падает с ""Что-то пошло не так"" @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Адреса доставки","16-addresses.spec.ts","",""
"","6225","TC-ACC-07 | Поле выбора города работает @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","2948","TC-CAT-03 | Пагинация — кнопка «Показать ещё» загружает следующую страницу @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","5404","TC-CHK-10 | Чекбокс «Потратить бонусы» присутствует @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","4001","TC-PROD-15 | Несуществующий slug не роняет приложение @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","220","TC-API-17 | GET /me/orders без авторизации возвращает 401 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","4351","TC-PAGE-15 | Ссылка на политику в футере работает @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","240","TC-API-19 | POST /checkout с пустыми items возвращает 422 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","5029","TC-ACC-02 | Боковая навигация кабинета отображается @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","504","TC-1C-10 | init возвращает zip и file_limit @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Инициализация","12-1c-integration.spec.ts","",""
"","7500","TC-CART-07 | Товар удаляется из корзины @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Корзина","04-cart.spec.ts","",""
"","4167","CJM-04-12 | Невалидный промокод показывает ошибку @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","8521","CJM-04-02 | Поле имени предзаполнено данными профиля @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","4268","CJM-07-01 | Пустая корзина не позволяет перейти к оформлению @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-07 | Edge cases и граничные сценарии","14-order-cjm.spec.ts","",""
"","5536","CJM-02-05 | Корзина: иконка в хедере — быстрый переход на /cart @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-02 | Добавление в корзину","14-order-cjm.spec.ts","",""
"","4152","TC-CHK-01 | Форма оформления заказа отображается после авторизации @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","4809","TC-CAT-19 | Переход в категорию через URL работает @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","6595","CJM-02-03 | После добавления счётчик корзины увеличивается @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-02 | Добавление в корзину","14-order-cjm.spec.ts","",""
"","7457","TC-ADDR-01 | Пункт ""Адреса доставки"" есть в меню личного кабинета @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Адреса доставки","16-addresses.spec.ts","",""
"","4723","TC-ACC-12 | Баланс бонусов отображается числом @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","4383","TC-PAGE-04 | Контактная информация (адрес, телефон) отображается @minor","Desktop Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","5202","TC-PAY-02 | /payment/result без order_id перенаправляет или не крашится @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","4778","TC-PAY-20 | Использование бонусов больше баланса отклоняется @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","7478","TC-CART-06 | В корзине можно уменьшить количество @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Корзина","04-cart.spec.ts","",""
"","4719","TC-ADDR-05 | Форма содержит поля: тип доставки, индекс, улица, дом, квартира @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Адреса доставки","16-addresses.spec.ts","",""
"","5010","TC-PAY-20 | Использование бонусов больше баланса отклоняется @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","5905","TC-HOME-01 | Страница загружается без ошибок (200) @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","246","TC-API-23 | GET /products?search=SQL-injection не роняет сервер @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","6318","TC-SMS-03 | Форма содержит поле для ввода номера телефона @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","4102","TC-PROD-01 | Страница товара загружается @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","3145","TC-AUTH-07 | После 5 неверных попыток входа показывается блокировка @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","250","ТК-35 | CORS: произвольный домен не получает данные API @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-IDOR | Авторизация и IDOR","13-security-pentest.spec.ts","",""
"","481","TC-1C-11 | init: file_limit >= 1MB @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Инициализация","12-1c-integration.spec.ts","",""
"","3464","TC-CAT-04 | Карточка товара: изображение, название, цена @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","241","TC-1C-06 | checkauth с неизвестным type возвращает failure @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Аутентификация","12-1c-integration.spec.ts","",""
"","503","TC-1C-31 | После import classifier: категория видна в API @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Импорт каталога","12-1c-integration.spec.ts","",""
"","6009","TC-PAY-10 | /payment/result показывает статус успешной оплаты (success сценарий) @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","3816","TC-CAT-04 | Карточка товара: изображение, название, цена @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","4381","TC-CHK-08 | Способы оплаты отображаются @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","6053","CJM-03-01 | Страница корзины отображает добавленный товар @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","3385","TC-AUTH-04 | Вход с пустыми полями показывает ошибку @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","6590","TC-PAY-11 | /payment/result с status=fail показывает ошибку оплаты @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","242","TC-1C-03 | checkauth с неверными credentials возвращает failure (401) @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Аутентификация","12-1c-integration.spec.ts","",""
"","249","TC-PAY-16 | Webhook Уралсиб без подписи отклоняется @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","5719","TC-RAT-05 | Клик на звезду (puck) в оценке не вызывает критическую ошибку @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","5400","TC-CHK-09 | Невалидный промокод показывает ошибку @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","2870","TC-RESP-30 | Навигация «Назад» работает корректно @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Адаптивность и производительность","10-responsive.spec.ts","",""
"","5758","TC-HOME-16 | На мобиле меню открывается по клику @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","4948","TC-SCH-04 | Schema содержит availability (InStock или OutOfStock) @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","424","TC-API-20 | POST /shop/ratings без авторизации возвращает 401 @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","4824","TC-CAT-12 | Фильтр по badge=new работает через URL @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","5495","TC-COK-02 | Баннер содержит кнопку ""Принять"" @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Cookie Consent баннер","19-cookie.spec.ts","",""
"","345","TC-API-06 | GET /products?badge=new возвращает 200 @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","6097","ТК-64 | Секреты не попадают в публичный JS-бандл @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-INFRA | Инфраструктура","13-security-pentest.spec.ts","",""
"","3749","TC-RESP-01 | /delivery — нет горизонтального скролла на мобиле","Mobile Chrome","2026-07-22","passed","2026-07-22","Адаптивность и производительность","10-responsive.spec.ts","",""
"","5470","TC-ACC-05 | Форма смены пароля присутствует @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","4584","TC-PAGE-16 | Ссылка на доставку в футере работает @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","7786","ТК-28 | IDOR: чужой заказ по ID недоступен (API) @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-IDOR | Авторизация и IDOR","13-security-pentest.spec.ts","",""
"","3083","TC-PAY-05 | PaymentRedirectOverlay не отображается на каталоге @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","501","TC-1C-04 | checkauth без авторизации возвращает failure @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Аутентификация","12-1c-integration.spec.ts","",""
"","7317","TC-CART-05 | В корзине можно увеличить количество @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Корзина","04-cart.spec.ts","",""
"","11505","TC-ADDR-09 | Кнопка ""Удалить"" удаляет адрес из списка @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Адреса доставки","16-addresses.spec.ts","",""
"","204","TC-API-18 | POST /checkout без авторизации возвращает 401 @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","3267","TC-CAT-01 | Каталог загружается и показывает товары @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","3223","TC-PAGE-06 | Страница доставки содержит информацию о СДЭК @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","5071","TC-CHK-05 | Выбор «Самовывоз» не требует адреса @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","6928","TC-COK-09 | Баннер корректно отображается на мобильном @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Cookie Consent баннер","19-cookie.spec.ts","",""
"","7984","TC-SMS-06 | После отправки кода появляется поле для ввода OTP @major","Mobile Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","4892","TC-PAGE-02 | На странице контактов отображается карта @minor","Desktop Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","3154","TC-CAT-23 | На мобиле каталог отображается без горизонтального скролла @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","6011","TC-RESP-01 | / — нет горизонтального скролла на мобиле","Mobile Chrome","2026-07-22","passed","2026-07-22","Адаптивность и производительность","10-responsive.spec.ts","",""
"","963","TC-PAY-06b | Перебор order ID недоступен без авторизации @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow — защита без авторизации","11-payment-flow.spec.ts","",""
"","4252","TC-ACC-01 | Страница /account открывается @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","6451","TC-HOME-11 | Карточка товара содержит название и цену @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","9642","TC-SMS-09 | Ввод неверного кода показывает ошибку (mock 422 от verify-otp) @major","Mobile Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","9148","ТК-41 | Подмена цены при checkout: сервер игнорирует client-side цену @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-BIZ | Бизнес-логика","13-security-pentest.spec.ts","",""
"","8662","TC-ACC-06 | Смена пароля — несовпадающие пароли дают ошибку @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","6588","TC-HOME-08 | Кнопки навигации слайдера присутствуют @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","3401","TC-PAGE-14 | 404-страница содержит ссылку на главную @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","255","TC-API-06 | GET /products?badge=new возвращает 200 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","4445","TC-CHK-13 | Итоговая сумма обновляется при выборе доставки @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","380","ТК-09 | PostgreSQL порт 5432 недоступен извне @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-RECON | Разведка и поверхность атаки","13-security-pentest.spec.ts","",""
"","420","TC-API-10 | GET /products/{slug} с валидным slug возвращает 200 @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","6736","TC-RESP-20 | Главная страница не выбрасывает JavaScript ошибок в консоль @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Адаптивность и производительность","10-responsive.spec.ts","",""
"","6205","TC-PAY-03 | /payment/result с несуществующим order_id не ломает приложение @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","491","TC-1C-72 | query Content-Type application/xml @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Безопасность","12-1c-integration.spec.ts","",""
"","4383","TC-ADDR-03 | На странице есть кнопка ""Добавить адрес"" @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Адреса доставки","16-addresses.spec.ts","",""
"","245","TC-1C-12 | init без авторизации всё равно работает (сессия не требуется) @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Инициализация","12-1c-integration.spec.ts","",""
"","945","TC-1C-82 | Полный цикл sale import: checkauth → file → import (статус заказа) @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Полный цикл интеграции","12-1c-integration.spec.ts","",""
