"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5156","TC-CHK-01 | Форма оформления заказа отображается после авторизации @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","8217","TC-CART-10 | Поле промокода присутствует на странице оформления @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Корзина","04-cart.spec.ts","",""
"","3446","TC-PAGE-08 | Страница оплаты загружается @minor","Desktop Chrome","2026-08-01","passed","2026-08-01","Статические страницы","08-pages.spec.ts","",""
"","7080","TC-HOME-09 | Клик по кнопке слайдера меняет слайд @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","4095","TC-PERF-02 | Каталог загружается быстрее 10 секунд @minor","Mobile Chrome","2026-08-01","passed","2026-08-01","Адаптивность и производительность","10-responsive.spec.ts","",""
"","3427","TC-PAGE-11 | Страница пользовательского соглашения загружается @minor","Mobile Chrome","2026-08-01","passed","2026-08-01","Статические страницы","08-pages.spec.ts","",""
"","3380","TC-PROD-10 | Количество ограничено стоком @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","4531","TC-HOME-07 | Hero-слайдер отображается @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","4003","TC-PROD-05 | Кнопка «В корзину» или «Добавить в корзину» присутствует @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","5368","TC-ACC-12 | Баланс бонусов отображается числом @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","7814","TC-COK-08 | Баннер зафиксирован внизу страницы (fixed position) @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Cookie Consent баннер","19-cookie.spec.ts","",""
"","3452","TC-AUTH-07 | После 5 неверных попыток входа показывается блокировка @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Авторизация и регистрация","05-auth.spec.ts","",""
"","4357","TC-ADDR-04 | Клик на ""Добавить адрес"" показывает форму с полями @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Адреса доставки","16-addresses.spec.ts","",""
"","4275","TC-RAT-01 | Блок рейтинга отображается на странице товара @minor","Desktop Chrome","2026-08-01","passed","2026-08-01","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","6182","CJM-02-05 | Корзина: иконка в хедере — быстрый переход на /cart @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-02 | Добавление в корзину","14-order-cjm.spec.ts","",""
"","285","ТК-26 | 1С эндпоинт mode=init требует авторизации @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-AUTH | Аутентификация","13-security-pentest.spec.ts","",""
"","5276","TC-PAY-20 | Использование бонусов больше баланса отклоняется @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","7894","CJM-06-01 | Страница /account/orders загружается @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-06 | Статус и история заказов","14-order-cjm.spec.ts","",""
"","7765","TC-HOME-08 | Кнопки навигации слайдера присутствуют @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","3733","TC-PROD-08 | Выбор опции обновляет цену или доступность @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","292","TC-PAY-06 | API /payment/{order}/status с несуществующим заказом возвращает 401/404 @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","10586","TC-SMS-09 | Ввод неверного кода показывает ошибку (mock 422 от verify-otp) @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","11555","TC-ADDR-09 | Кнопка ""Удалить"" удаляет адрес из списка @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Адреса доставки","16-addresses.spec.ts","",""
"","523","TC-1C-39 | import невалидного XML возвращает failure @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Импорт каталога","12-1c-integration.spec.ts","",""
"","268","TC-API-11 | GET /products/nonexistent-slug возвращает 404 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","4674","TC-CHK-10 | Чекбокс «Потратить бонусы» присутствует @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","3610","CJM-07-03 | Несуществующий slug продукта показывает 404, а не 500 @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-07 | Edge cases и граничные сценарии","14-order-cjm.spec.ts","",""
"","3758","TC-CAT-20 | Несуществующая категория не вызывает 500-ошибку @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","7210","TC-PAY-09 | GET /payment/{order}/status для чужого заказа возвращает 403/404 @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","3954","TC-CAT-22 | Скелетон-плейсхолдер показывается при загрузке @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","4894","CJM-04-02 | Поле имени предзаполнено данными профиля @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","5344","CJM-04-12 | Невалидный промокод показывает ошибку @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","5589","TC-SMS-12 | Форма SMS корректно отображается на мобильном viewport @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","8690","CJM-04-10 | Итоговая сумма к оплате отображается @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","6294","TC-ADDR-10 | Страница не падает с ""Что-то пошло не так"" @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Адреса доставки","16-addresses.spec.ts","",""
"","8081","TC-COK-09 | Баннер корректно отображается на мобильном @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Cookie Consent баннер","19-cookie.spec.ts","",""
"","3772","TC-RAT-02 | Рейтинг отображается иконками (puck/звёзды) @minor","Mobile Chrome","2026-08-01","passed","2026-08-01","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","263","TC-1C-56 | POST file с order status XML возвращает success @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Обмен заказами (sale)","12-1c-integration.spec.ts","",""
"","270","TC-API-06 | GET /products?badge=new возвращает 200 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","3717","TC-PROD-16 | Страница товара на мобиле без горизонтального скролла @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","4627","CJM-02-06 | Избранное: кнопка ♥ добавляет в список @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-02 | Добавление в корзину","14-order-cjm.spec.ts","",""
"","5349","TC-HOME-08 | Кнопки навигации слайдера присутствуют @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","6683","TC-ADDR-12 | Кнопка ""Выйти со всех устройств"" показывает confirm диалог @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Адреса доставки","16-addresses.spec.ts","",""
"","11036","CJM-04-13 | Бонусный чекбокс присутствует (если есть бонусы) @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","4646","TC-CAT-13 | Фильтр по badge=sale работает через URL @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","4917","TC-ACC-05 | Форма смены пароля присутствует @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","181","ТК-11 | TLS: ответ сервера использует HTTPS @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-RECON | Разведка и поверхность атаки","13-security-pentest.spec.ts","",""
"","3764","TC-PROD-01 | Страница товара загружается @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","4914","TC-ACC-17 | Страница абонементов загружается @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","8911","CJM-03-06 | Поле промокода присутствует в корзине @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","316","TC-API-05 | GET /products?search=торпедо возвращает 200 @major","Mobile Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","5716","TC-ADDR-05 | Форма содержит поля: тип доставки, индекс, улица, дом, квартира @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Адреса доставки","16-addresses.spec.ts","",""
"","8317","ТК-51 | Stored XSS: имя пользователя экранируется при отображении @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-INJECT | Инъекции","13-security-pentest.spec.ts","",""
"","3809","TC-CAT-14 | Фильтр по цене — параметры price_min/price_max сохраняются в URL @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","4781","CJM-04-07 | Выбор самовывоза скрывает поле адреса @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","5322","TC-CHK-07 | СДЭК: поиск по городам работает @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","4027","CJM-01-05 | Галерея изображений на странице товара @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-01 | Обнаружение товара","14-order-cjm.spec.ts","",""
"","7031","TC-ADDR-02 | Страница /account/addresses загружается без ошибок @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Адреса доставки","16-addresses.spec.ts","",""
"","3717","ТК-53b | XSS через имя категории не исполняется @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-INJECT | Инъекции","13-security-pentest.spec.ts","",""
"","262","TC-1C-23 | POST file: загрузка prices XML возвращает success @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Загрузка файлов (catalog)","12-1c-integration.spec.ts","",""
"","5590","TC-CHK-13 | Итоговая сумма обновляется при выборе доставки @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","8898","ТК-42 | Отрицательное/нулевое quantity в заказе отклоняется @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-BIZ | Бизнес-логика","13-security-pentest.spec.ts","",""
"","3599","TC-PAY-21 | Страница /payment содержит информацию о способах оплаты @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","3919","TC-CAT-15 | Дропдаун сортировки присутствует @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","5164","TC-CHK-12 | API /delivery/pickup-points требует city_code @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","5322","TC-PAY-15 | Возврат с авторизацией для несуществующего заказа возвращает 404 @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","4477","TC-RESP-01 | /payment — нет горизонтального скролла на мобиле","Mobile Chrome","2026-08-01","passed","2026-08-01","Адаптивность и производительность","10-responsive.spec.ts","",""
"","8586","TC-SMS-07 | Отображается countdown таймер (60 секунд) @major","Mobile Chrome","2026-08-01","passed","2026-08-01","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","3538","TC-PROD-10 | Количество ограничено стоком @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","10063","TC-ADDR-06 | Отправка пустой формы показывает ошибки валидации @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Адреса доставки","16-addresses.spec.ts","",""
"","4420","TC-CAT-12 | Фильтр по badge=new работает через URL @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","265","TC-API-20 | POST /shop/ratings без авторизации возвращает 401 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","8377","TC-HOME-11 | Карточка товара содержит название и цену @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","5047","CJM-04-13 | Бонусный чекбокс присутствует (если есть бонусы) @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","3669","TC-PAGE-13 | Несуществующий маршрут показывает 404-страницу @minor","Desktop Chrome","2026-08-01","passed","2026-08-01","Статические страницы","08-pages.spec.ts","",""
"","3221","TC-AUTH-04 | Вход с пустыми полями показывает ошибку @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Авторизация и регистрация","05-auth.spec.ts","",""
"","7845","TC-AUTH-10 | /payment/result перенаправляет без авторизации @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Авторизация и регистрация","05-auth.spec.ts","",""
"","6263","TC-CART-04 | Корзина сохраняется после перезагрузки страницы @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Корзина","04-cart.spec.ts","",""
"","5120","TC-CHK-01 | Форма оформления заказа отображается после авторизации @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","3317","TC-PROD-08 | Выбор опции обновляет цену или доступность @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","252","ТК-56 | Мутирующие запросы требуют CSRF-токен @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-CSRF | CSRF защита","13-security-pentest.spec.ts","",""
"","323","TC-API-08 | GET /products?price_min=500&price_max=3000 возвращает 200 @major","Mobile Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","340","TC-API-14 | GET /delivery/cities возвращает 200 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","6418","ТК-20 | После logout сессия инвалидируется (магазин) @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-AUTH | Аутентификация","13-security-pentest.spec.ts","",""
"","6860","TC-SMS-02 | Клик на ""Войти по SMS"" показывает форму с полем телефона @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","3609","TC-VK-07 | VK кнопка отображается и на мобильном viewport @major","Desktop Chrome","2026-08-01","passed","2026-08-01","VK авторизация","15-vk-auth.spec.ts","",""
"","4807","CJM-07-01 | Пустая корзина не позволяет перейти к оформлению @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-07 | Edge cases и граничные сценарии","14-order-cjm.spec.ts","",""
"","8492","TC-RAT-04 | В заказах отображается блок оценки товара (если есть заказы) @minor","Desktop Chrome","2026-08-01","passed","2026-08-01","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","3948","TC-PROD-14 | Секция похожих товаров загружается @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","5616","TC-ACC-08 | Страница заказов загружается @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","262","TC-1C-22 | POST file: загрузка offers XML возвращает success @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Загрузка файлов (catalog)","12-1c-integration.spec.ts","",""
"","5503","TC-HOME-04 | Иконка корзины видна в хедере @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","7624","TC-HOME-06 | Футер содержит контактную информацию @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","4461","TC-RESP-01 | /catalog — нет горизонтального скролла на мобиле","Mobile Chrome","2026-08-01","passed","2026-08-01","Адаптивность и производительность","10-responsive.spec.ts","",""
"","7055","CJM-06-02 | Список заказов содержит дату и сумму @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-06 | Статус и история заказов","14-order-cjm.spec.ts","",""
"","3856","CJM-01-02 | Поиск по названию сужает список товаров @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-01 | Обнаружение товара","14-order-cjm.spec.ts","",""
"","4552","TC-CAT-10 | Несуществующий поиск показывает пустое состояние @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","1068","TC-1C-80 | Полный цикл catalog: checkauth → init → file → import @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Полный цикл интеграции","12-1c-integration.spec.ts","",""
"","3688","TC-CAT-03 | Пагинация — кнопка «Показать ещё» загружает следующую страницу @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","4193","TC-ACC-11 | Страница бонусов загружается @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","5142","TC-HOME-18 | Страница не показывает «Что-то пошло не так» @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","6202","TC-PAY-10 | /payment/result показывает статус успешной оплаты (success сценарий) @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","6865","TC-PAY-10 | /payment/result показывает статус успешной оплаты (success сценарий) @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","5938","TC-HOME-15 | На мобиле хамбургер-кнопка видна @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","8415","CJM-06-03 | Статус заказа отображается @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-06 | Статус и история заказов","14-order-cjm.spec.ts","",""
"","9536","TC-ADDR-07 | Успешное добавление адреса отображает его в списке @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Адреса доставки","16-addresses.spec.ts","",""
"","6512","CJM-03-02 | Кнопка «+» увеличивает количество @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","3662","TC-VK-02 | Кнопка ""Войти через VK"" имеет правильный текст и стиль @major","Desktop Chrome","2026-08-01","passed","2026-08-01","VK авторизация","15-vk-auth.spec.ts","",""
"","3598","TC-PAGE-09 | Страница оплаты содержит информацию о способах оплаты @minor","Mobile Chrome","2026-08-01","passed","2026-08-01","Статические страницы","08-pages.spec.ts","",""
"","6492","TC-COK-03 | Баннер содержит кнопку ""Отказаться"" или ссылку @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Cookie Consent баннер","19-cookie.spec.ts","",""
"","4089","TC-CAT-20 | Несуществующая категория не вызывает 500-ошибку @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","6345","TC-RESP-01 | /contacts — нет горизонтального скролла на мобиле","Mobile Chrome","2026-08-01","passed","2026-08-01","Адаптивность и производительность","10-responsive.spec.ts","",""
"","5186","TC-CHK-11 | API /delivery/cities возвращает список городов @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","5306","TC-CHK-02 | Поля имени, email, телефона присутствуют @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","3772","TC-AUTH-05 | Неверные учётные данные показывают сообщение об ошибке @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Авторизация и регистрация","05-auth.spec.ts","",""
"","3837","TC-PROD-04 | Галерея изображений загружается @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","7053","TC-HOME-05 | Футер отображается @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","8209","ТК-34 | Mass Assignment: нельзя установить role=admin через API @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-IDOR | Авторизация и IDOR","13-security-pentest.spec.ts","",""
"","4999","CJM-04-01 | Форма заказа отображается на /cart (авторизованный пользователь) @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","3477","TC-PAGE-12 | Страница возвратов загружается @minor","Desktop Chrome","2026-08-01","passed","2026-08-01","Статические страницы","08-pages.spec.ts","",""
"","6387","TC-PAY-04 | /payment/result без флага redirect_allowed перенаправляет @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","3702","CJM-01-06 | Переключение фото в галерее работает @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-01 | Обнаружение товара","14-order-cjm.spec.ts","",""
"","3774","TC-CAT-22 | Скелетон-плейсхолдер показывается при загрузке @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","6002","TC-AUTH-01 | Auth-модал открывается @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Авторизация и регистрация","05-auth.spec.ts","",""
"","14715","TC-ADDR-12 | Кнопка ""Выйти со всех устройств"" показывает confirm диалог @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Адреса доставки","16-addresses.spec.ts","",""
"","262","TC-1C-53 | success (type=sale) возвращает success @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Обмен заказами (sale)","12-1c-integration.spec.ts","",""
"","7979","CJM-04-06 | Способы доставки отображаются @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","4372","TC-HOME-18 | Страница не показывает «Что-то пошло не так» @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","6602","TC-CART-09 | Неавторизованный пользователь видит форму входа в корзине @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Корзина","04-cart.spec.ts","",""
"","5169","CJM-04-06 | Способы доставки отображаются @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","4664","TC-CAT-18 | Сортировка по названию через URL @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","5989","TC-ACC-13 | Фильтр истории бонусов работает @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","4718","TC-PAY-13 | PaymentRedirectOverlay не отображается на главной @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","3876","TC-PROD-01 | Страница товара загружается @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","7232","CJM-07-06 | Переход к оплате с неверными данными показывает валидацию @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-07 | Edge cases и граничные сценарии","14-order-cjm.spec.ts","",""
"","280","CJM-05-05 | Тариф доставки рассчитывается для Нижнего @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-05 | API доставки","14-order-cjm.spec.ts","",""
"","6620","TC-PAY-03 | /payment/result с несуществующим order_id не ломает приложение @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","309","TC-PAY-06 | API /payment/{order}/status с несуществующим заказом возвращает 401/404 @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","5606","TC-ADDR-11 | Кнопка ""Выйти со всех устройств"" присутствует в профиле @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Адреса доставки","16-addresses.spec.ts","",""
"","7429","ТК-16 | Rate-limit на логин магазина (должен вернуть 429) @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-AUTH | Аутентификация","13-security-pentest.spec.ts","",""
"","259","TC-1C-04 | checkauth без авторизации возвращает failure @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Аутентификация","12-1c-integration.spec.ts","",""
"","286","TC-1C-21 | POST file: загрузка catalog XML возвращает success @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Загрузка файлов (catalog)","12-1c-integration.spec.ts","",""
"","235","TC-API-16 | GET /me без авторизации возвращает 401 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","6063","TC-HOME-11 | Карточка товара содержит название и цену @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","258","TC-API-15 | POST /delivery/calculate с корректными данными возвращает 200 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","6684","TC-SCH-06 | Organization schema содержит name и url @minor","Mobile Chrome","2026-08-01","passed","2026-08-01","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","7071","TC-PAY-12 | /payment/result неавторизованный перенаправляется на вход @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","268","TC-1C-20 | POST file: загрузка classifier XML возвращает success @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Загрузка файлов (catalog)","12-1c-integration.spec.ts","",""
"","6649","TC-RESP-21 | Каталог не выбрасывает JavaScript ошибок в консоль @minor","Mobile Chrome","2026-08-01","passed","2026-08-01","Адаптивность и производительность","10-responsive.spec.ts","",""
"","5550","TC-CHK-03 | Телефон форматируется в +7(XXX)XXX-XX-XX @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","5454","TC-SCH-03 | Schema содержит name, price, priceCurrency @minor","Desktop Chrome","2026-08-01","passed","2026-08-01","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","296","CJM-05-05 | Тариф доставки рассчитывается для Нижнего @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-05 | API доставки","14-order-cjm.spec.ts","",""
"","527","TC-1C-11 | init: file_limit >= 1MB @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Инициализация","12-1c-integration.spec.ts","",""
"","846","ТК-32 | Admin-эндпоинты без токена возвращают 401 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-IDOR | Авторизация и IDOR","13-security-pentest.spec.ts","",""
"","6157","CJM-03-05 | Итоговая сумма в корзине отображается @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","3249","TC-CAT-03 | Пагинация — кнопка «Показать ещё» загружает следующую страницу @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","5127","TC-CHK-05 | Выбор «Самовывоз» не требует адреса @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","3762","TC-RESP-31 | Прямая ссылка на каталог с фильтрами восстанавливает состояние @minor","Mobile Chrome","2026-08-01","passed","2026-08-01","Адаптивность и производительность","10-responsive.spec.ts","",""
